id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/03e8de52-2b11-4c3a-a718-fefc001a03f4,Christine Marsh,Democratic,28,upper,Christine,Marsh,,cmarsh@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/MARSH.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1982;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1982,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,,,,,
ocd-person/b2ed48a3-b9ae-42be-a2c8-22a47477acfd,Christopher Mathis,Democratic,9,lower,Christopher,Mathis,,cmathis@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/MATHIS.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2103,https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/ef2d267c-6c9a-4a1b-aa93-d7c942514a5c,César Chávez,Democratic,29,lower,César,Chávez,,cchavez@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/CHÁVEZ.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1887;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2028;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2028,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,CesarChavezAZ,,,CesarChavezAZ,
ocd-person/bd6b8ff6-3e5d-47bf-be70-1a7df7f5caa6,"Daniel Hernandez, Jr.",Democratic,2,lower,Daniel,Hernandez,,dhernandez@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/HERNANDEZ_D.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1875;https://www.linkedin.com/in/danielhernandez143/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2016;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2016,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,danielforaz,,danielforaz,daniel.hernandez.az,
ocd-person/96ec9994-949d-47bd-8b20-79dec573323f,David Gowan,Republican,14,upper,David,Gowan,,dgowan@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/GOWAN.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1930;https://www.linkedin.com/in/david-gowan-912b2518/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1968;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1968,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,DavidGowanAZ,,,DavidGowanAZ,
ocd-person/b7d285d8-63a8-4e65-8889-2aa064eda4ff,David L. Cook,Republican,8,lower,David,Cook,,dcook@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/COOK.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1876;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2017;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2017,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,repdavidcook,,,cookforarizona,
ocd-person/6e8f2c0d-c9d3-4cb5-ae59-5264cb6d61a7,David Livingston,Republican,22,upper,David,Livingston,,dlivingston@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/LIVINGSTON.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1938;https://www.linkedin.com/in/davidalivingston/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1976;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1976,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,livingstonld22,,,votelivingston,
ocd-person/dbed9b56-00bd-4f80-99a4-38965c13caa8,Diego Espinoza,Democratic,19,lower,Diego,Espinoza,,despinoza@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/ESPINOZA.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1863;https://www.linkedin.com/in/diego-espinoza-a2a464a1/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2004;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2004,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,espinozadiego19,,repdiegoespinoza,diegoespinzoa,
ocd-person/b4d08028-9e26-4e14-88ea-837ca9c0fdeb,Domingo DeGrazia,Democratic,10,lower,Domingo,DeGrazia,,ddegrazia@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/DEGRAZIA.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1898;https://www.linkedin.com/in/domingodegrazia/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2038;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2038,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,DeGraziaforAZ,,,DeGraziaforArizona,
ocd-person/faca0001-6681-450b-9577-6185f4f49a3d,Frank P Carroll,Republican,22,lower,Frank,Carroll,,fcarroll@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/CARROLL.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1906;https://www.linkedin.com/in/frank-carroll-b1b2a821/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2046;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2046,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,repfrankcarroll,,,RepFrankCarroll,
ocd-person/1e39adcf-868d-4722-a07b-09fcd36ad9ed,Gail Griffin,Republican,14,lower,Gail,Griffin,,ggriffin@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/GRIFFIN.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1913;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2053;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2053,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,Gail-Griffin-161930173930830,
ocd-person/02d71038-e99b-4bbc-babd-d1de68f189f1,Jacqueline Parker,Republican,16,lower,Jacqueline,Parker,,jparker@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/PARKER.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2069;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2069,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/35f7056c-9f29-4b66-9ae0-f041fe6e7e05,Jake Hoffman,Republican,12,lower,Jake,Hoffman,,jake.hoffman@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/HOFFMAN.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2066;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2066,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/ddfb82b8-181f-4901-b453-ec910f062de5,Jasmine Blackwater-Nygren,Democratic,7,lower,Jasmine,Blackwater-Nygren,,jblackwater-nygren@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/BLACKWATER-NYGR.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2077,https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/06adeea1-c37c-4dd1-8be5-92e9b5d3556e,J.D. Mesnard,Republican,17,upper,J.D.,Mesnard,,jmesnard@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/MESNARD.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1933;https://www.linkedin.com/in/javanmesnard/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1971;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1971,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,jdmesnard,,,javanmesnard,
ocd-person/de8a5959-6572-44a9-bea5-ed73c27dd0ce,Jeff Weninger,Republican,17,lower,Jeff,Weninger,,jweninger@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/WENINGER.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1874;https://www.linkedin.com/in/jeffweninger/;https://www.youtube.com/channel/UCcXrPdn1aEt8ZiiQ1IliB2A;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2015;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2015,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,jeffweninger,,,JeffWeninger1,
ocd-person/96b48d34-f7a5-49bb-990b-99c318e19d64,Jennifer Jermaine,Democratic,18,lower,Jennifer,Jermaine,,jjermaine@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/JERMAINE.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1903;https://www.linkedin.com/in/jenniferdemarre/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2043;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2043,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,JennJermaine,,,JenniferJermaineforLD18,
ocd-person/b4ba9e54-93fb-4fa2-899a-8eb47b615215,Jennifer L. Longdon,Democratic,24,lower,Jennifer,Longdon,,jlongdon@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/LONGDON.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1907;https://www.linkedin.com/in/jennifer-longdon-5a9915/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2047;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2047,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,JenLongdon,,jenniferlongdon,JenLongdonforHouse,
ocd-person/3bdf978d-8979-4379-95b3-7a4d4cc770ce,Jennifer Pawlik,Democratic,17,lower,Jennifer,Pawlik,,jpawlik@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/PAWLIK.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1902;https://www.linkedin.com/in/jennifer-pawlik-b1b0a3153/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2042;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2042,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,jennifer_pawlik,,jennifer.pawlik,Rep.JenniferPawlik,
ocd-person/dff5bfa2-8685-46cd-a9df-b310f7924c3d,Joanne Osborne,Republican,13,lower,Joanne,Osborne,,josborne@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/OSBORNE.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1900;https://www.linkedin.com/in/joanne-osborne-69327315/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2040;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2040,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,JoanneOsborne8,,,osborne8,
ocd-person/9309001a-abdc-405b-a911-c3d26c016462,Joel John,Republican,4,lower,Joel,John,,jjohn@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/JOHN.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2064;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2064,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/bb0869c0-43d2-4a04-8199-143e80f9e6b2,John M. Fillmore,Republican,16,lower,John,Fillmore,,jfillmore@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/FILLMORE.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1901;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2041;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2041,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,jmfillmore,,,John-Fillmore-2020-516064038791437,
ocd-person/b6144266-5383-491f-8c87-df8fd11805ea,John Kavanagh,Republican,23,lower,John,Kavanagh,,jkavanagh@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/KAVANAGH.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1916;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2056;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2056,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,johnkavanagh_az,,,John.KavanaghAZ,
ocd-person/2cfee9f0-0fab-418e-b14e-0e001a1414fa,Joseph Chaplik,Republican,23,lower,Joseph,Chaplik,,jchaplik@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/CHAPLIK.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2058;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2058,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/535e197f-a602-4194-83cc-f820756caa17,Juan Mendez,Democratic,26,upper,Juan,Mendez,,jmendez@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/MENDEZ.gif,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1942;https://www.linkedin.com/in/juanmendez/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1980;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1980,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,mendezforaz,,sen.mendez,mendez.juan,
ocd-person/e467055b-a818-4f9a-b2ea-3c6502f4ba22,Judy M. Burges,Republican,1,lower,Judy,Burges,,jburges@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/BURGES.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=53&session=119&legislator=1795;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2060,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/8e5bee66-d53d-4167-b9a8-de8f54145bf2,Judy Schwiebert,Democratic,20,lower,Judy,Schwiebert,,jschwiebert@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/SCHWIEBERT.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2070;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2070,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/2706e746-45b7-4586-8d06-8b80e99d3869,Justin Wilmeth,Republican,15,lower,Justin,Wilmeth,,jwilmeth@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/WILMETH.jpg,https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2068;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2068,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,,,,,
ocd-person/ec5d3f80-13c8-4a87-bd47-a11967064b43,Karen Fann,Republican,1,upper,Karen,Fann,,kfann@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/FANN.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1917;https://www.linkedin.com/in/karen-fann-2132b327/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1955;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1955,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,FannKfann,,,ElectKarenFann,
ocd-person/5dfd7510-6a5f-430c-a552-0e81227f0735,Kelli Butler,Democratic,28,lower,Kelli,Butler,,kbutler@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/BUTLER.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1886;https://www.linkedin.com/in/kellibutleraz/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2027;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2027,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,KelliButlerAZ,,kellibutleraz,kellibutleraz,
ocd-person/5656a313-454c-4eac-b634-a42c5eb05e0e,Kelly Townsend,Republican,16,upper,Kelly,Townsend,,ktownsend@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/TOWNSEND.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1873;https://www.linkedin.com/in/kelly-townsend-5b0b3228/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1970;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1970,http://www.azleg.gov/MemberRoster/?body=H;http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,KellyTownsend11,,,TownsendForHouse,
ocd-person/4b336587-cb71-4a49-9cf8-514cdd2771ff,Kevin Payne,Republican,21,lower,Kevin,Payne,,kpayne@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/PAYNE.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1882;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2023;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2023,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,kevinpayneld21,,,electkevinpayne,
ocd-person/7bb65fd8-141d-49f5-a37d-98f92d6b522d,Lela Alston,Democratic,24,upper,Lela,Alston,,lalston@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/ALSTON.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1940;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1978;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1978,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,LelaAlstonAz,,,LelaAlstonAZ,
ocd-person/433aab5d-35be-48cc-80a9-f468d5279022,Leo Biasiucci,Republican,5,lower,Leo,Biasiucci,,lbiasiucci@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/BIASIUCCI.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1894;https://www.linkedin.com/in/leo4azhouse/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2034;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2034,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,Leo4AzHouse,,,Leo4AzHouse,
ocd-person/d4935313-9d39-4853-a36f-d80c0fceab87,Lisa Otondo,Democratic,4,upper,Lisa,Otondo,,lotondo@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/Senate/OTONDO.jpg,https://www.azleg.gov/Senate/Senate-member/?legislature=54&session=122&legislator=1920;https://www.linkedin.com/in/lisa-otondo-825658a6/;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=123&legislator=1958;https://www.azleg.gov/Senate/Senate-member/?legislature=55&session=125&legislator=1958,http://www.azleg.gov/MemberRoster/?body=S;https://www.azleg.gov/memberroster/?body=S,,,,,,,senotondo,,,otondofor4,
ocd-person/4507941a-0263-4f8a-8fb2-13a9ab049fac,Lorenzo Sierra,Democratic,19,lower,Lorenzo,Sierra,,lsierra@azleg.gov,,,,https://www.azleg.gov/alisImages/MemberPhotos/55leg/House/SIERRA.jpg,https://www.azleg.gov/House/House-member/?legislature=54&session=122&legislator=1904;https://www.linkedin.com/in/losierra/;https://www.azleg.gov/House/House-member/?legislature=55&session=123&legislator=2044;https://www.azleg.gov/House/House-member/?legislature=55&session=125&legislator=2044,http://www.azleg.gov/MemberRoster/?body=H;https://www.azleg.gov/memberroster/?body=H,,,,,,,sierra4az,,sierra4az,sierraforAZ,
