id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/2a9aad09-337f-4fd0-8e87-70afd78ac8cc,Andrew Hevesi,Democratic,28,lower,Andrew,Hevesi,,HevesiA@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/028/headshot/028.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Andrew-Hevesi,http://assembly.state.ny.us/mem/Andrew-Hevesi;https://assembly.state.ny.us/mem/Andrew-Hevesi,,,,"70-50 Austin Street; Suite 118; Forest Hills, NY 11375",718-263-5595,,AM_AndrewHevesi,,,AssemblymanAndrewHevesi,
ocd-person/8dd98240-93c9-486a-b6c6-3a794b232090,Andrew J. Lanza,Republican,24,upper,Andrew,Lanza,,lanza@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2801-23-07%29%20Lanza-HS-029-8x10.jpg?itok=uv7iqzwV,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/andrew-j-lanza/contact,http://www.nysenate.gov/senators/andrew-j-lanza/contact,,,,"3845 Richmond Ave. Suite 2A;Staten Island,, NY 10312",718-984-4073,718-984-4455,senatorlanza,,,,
ocd-person/8df5afaf-8007-4ed2-993a-e3663e5e3ec6,Andy Goodell,Republican,150,lower,Andy,Goodell,,goodella@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/150/headshot/150.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Andy-Goodell,http://assembly.state.ny.us/mem/Andy-Goodell;https://assembly.state.ny.us/mem/Andy-Goodell,,,,"Fenton Building; 2 E. 2nd Street, Suite 320; Jamestown, NY 14701",716-664-7773,716-483-0299,andygoodell,,,,
ocd-person/461e374c-cde4-4865-9fec-141502275a8b,Angelo J. Morinello,Republican,145,lower,Angelo,Morinello,,morinelloa@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/145/headshot/145.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Angelo-J-Morinello,http://assembly.state.ny.us/mem/Angelo-J-Morinello;https://assembly.state.ny.us/mem/Angelo-J-Morinello,,,,"800 Main Street, Suite 2C; Niagara Falls, NY 14301",716-282-6062,716-282-4226,VoteJudgeAngelo,,,,
ocd-person/0193e8ea-3830-45af-86e7-34427396a7b4,Angelo Santabarbara,Democratic,111,lower,Angelo,Santabarbara,,SantabarbaraA@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/111/headshot/111.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Angelo-Santabarbara,http://assembly.state.ny.us/mem/Angelo-Santabarbara;https://assembly.state.ny.us/mem/Angelo-Santabarbara,,,,"2550 Riverfront Center; Amsterdam, NY 12010",518-843-0227,,AsmSantabarbara,,,,
ocd-person/e6ca2a11-dfd6-4a35-8c79-880da793cda3,Anna M. Kaplan,Democratic,7,upper,,,,kaplan@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/senator_kaplan_headshot_square_web.jpg?itok=txo9Uhft,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/anna-kaplan/contact;http://www.nysenate.gov/senators/anna-m-kaplan/contact,http://www.nysenate.gov/senators/anna-kaplan/contact;http://www.nysenate.gov/senators/anna-m-kaplan/contact,,,,"1 Old Country Rd.;Carle Place,, NY 11514",516-746-5924,518-426-6787,AnnaMKaplan,,,,
ocd-person/edde17c2-c810-4ec8-97c3-4cc0ea2e32d0,Dr. Anna R. Kelles,Democratic,125,lower,Anna,Kelles,,kellesa@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/125/headshot/125.jpg,https://assembly.state.ny.us/mem/Anna-Kelles;https://assembly.state.ny.us/mem/Anna-R-Kelles,https://assembly.state.ny.us/mem/Anna-Kelles;https://assembly.state.ny.us/mem/Anna-R-Kelles,,,,"106 East Court Street; Ithaca, NY 14850",607-277-8030,,,,,,
ocd-person/f13bda4e-bfb4-49fc-a986-ba8d2b3e7e43,Anthony H. Palumbo,Republican,1,upper,Anthony,Palumbo,,palumbo@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/palumbo-headshot2.jpg?itok=iMC_RWH8,http://assembly.state.ny.us/mem/?sh=email;http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/anthony-h-palumbo/contact,http://assembly.state.ny.us/mem/Anthony-H-Palumbo;http://www.nysenate.gov/senators/anthony-h-palumbo/contact,,,,"28 North Country Rd,;Mt. Sinai,, NY 11766",631-473-1461,,AnthonyHPalumbo,,,,
ocd-person/38ed0365-1654-4a2d-bb23-4428736df57f,Ari Brown,Republican,20,lower,Ari,Brown,,browna@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/020/headshot/020.jpg,https://assembly.state.ny.us/mem/Ari-Brown,https://assembly.state.ny.us/mem/Ari-Brown,,,,"2001 Park St.; Atlantic Beach, NY 11509",516-431-0500,516-431-0412,,,,,
ocd-person/1be1802e-14ac-4fc2-afc2-e8087257ea34,Billy Jones,Democratic,115,lower,Billy,Jones,,jonesb@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/115/headshot/115.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Billy-Jones,http://assembly.state.ny.us/mem/Billy-Jones;https://assembly.state.ny.us/mem/Billy-Jones,,,,"202 U.S. Oval; Plattsburgh, NY 12903",518-562-1986,,jonesnyassembly,,,,
ocd-person/5fed799f-9800-457a-9c39-e19d8735c74f,Brad Hoylman,Democratic,27,upper,Brad,Hoylman,,hoylman@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/bh_headshot.jpg?itok=Q44ltiNA,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/brad-hoylman/contact,http://www.nysenate.gov/senators/brad-hoylman/contact,,,,"322 Eighth Avenue, Suite 1700;New York,, NY 10001",212-633-8052,518-426-6846,bradhoylman,,,,
ocd-person/97e663ea-d363-4c87-a361-29fa0bf61b57,Brian Barnwell,Democratic,30,lower,Brian,Barnwell,,BarnwellB@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/030/headshot/030.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Brian-Barnwell,http://assembly.state.ny.us/mem/Brian-Barnwell;https://assembly.state.ny.us/mem/Brian-Barnwell,,,,"55-19 69th Street; Maspeth, NY 11378",718-651-3185,718-651-3027,Barnwell30,,,,
ocd-person/27a087c4-fad6-4245-b680-20aff5c3251c,Brian Cunningham,Democratic,43,lower,Brian,Cunningham,,cunninghamba@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/043/headshot/043.jpg,https://assembly.state.ny.us/mem/Brian-Cunningham,https://assembly.state.ny.us/mem/Brian-Cunningham,,,,"330 Empire Boulevard; 1st Floor; Brooklyn, NY 11225",718-771-3105,718-771-3276,,,,,
ocd-person/934d4a02-a27c-4682-a31f-5a8372ceaaf9,Brian Kavanagh,Democratic,26,upper,Brian,Kavanagh,,kavanagh@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/briankavanaghsenatorspage.jpg?itok=VBk-Tnd3,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/brian-kavanagh/contact,http://www.nysenate.gov/senators/brian-kavanagh/contact,,,,,,,BrianKavanaghNY,,,,
ocd-person/2ef71a27-afab-49e4-9c52-d3954352242f,Brian Manktelow,Republican,130,lower,Brian,Manktelow,,manktelowb@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/130/headshot/130.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Brian-Manktelow,http://assembly.state.ny.us/mem/Brian-Manktelow;https://assembly.state.ny.us/mem/Brian-Manktelow,,,,"10 Leach Road; Lyons, NY 14489",315-946-5166,315-946-5229,BrianDManktelow,,,,
ocd-person/ad93da57-8a9a-4dc0-bc2c-2488c0331d16,Brian D. Miller,Republican,101,lower,Brian,Miller,,millerb@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/101/headshot/101.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Brian-D-Miller,http://assembly.state.ny.us/mem/Brian-D-Miller;https://assembly.state.ny.us/mem/Brian-D-Miller,,,,"48 Genesee St.; New Hartford, NY 13413",315-736-3879,315-736-3947,,,,,
ocd-person/2049da3a-132c-47b4-b53d-c28b574fff63,Carl E. Heastie,Democratic,83,lower,Carl,Heastie,,Speaker@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/083/headshot/083.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Carl-E-Heastie,http://assembly.state.ny.us/mem/Carl-E-Heastie;https://assembly.state.ny.us/mem/Carl-E-Heastie,,,,"1446 East Gun Hill Road; Bronx, NY 10469",718-654-6539,718-654-5836,CarlHeastie,,,carl.heastie,
ocd-person/6d6f344e-39b8-401f-807e-c88924fb2793,Carrie Woerner,Democratic,113,lower,Carrie,Woerner,,woernerc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/113/headshot/113.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Carrie-Woerner,http://assembly.state.ny.us/mem/Carrie-Woerner;https://assembly.state.ny.us/mem/Carrie-Woerner,,,,"112 Spring Street, Suite 205; Saratoga Springs, NY 12866",518-584-5493,518-584-5496,AMCarrieWoerner,,,,
ocd-person/864e417d-df2e-4207-83e4-98450555f48a,Catalina Cruz,Democratic,39,lower,Catalina,Cruz,,cruzc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/039/headshot/039.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Catalina-Cruz,http://assembly.state.ny.us/mem/Catalina-Cruz;https://assembly.state.ny.us/mem/Catalina-Cruz,,,,"41-40 Junction Blvd; Corona, NY 11368",718-458-5367,718-478-2371,CatalinaCruzNY,,,,
ocd-person/1367f730-666b-4b8a-b4be-edfb123bf6f3,Catherine Nolan,Democratic,37,lower,Catherine,Nolan,,NolanC@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/037/headshot/037.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Catherine-Nolan,http://assembly.state.ny.us/mem/Catherine-Nolan;https://assembly.state.ny.us/mem/Catherine-Nolan,,,,"47-40 21 Street Room 810; Long Island City, NY 11101",718-784-3194,718-472-0648,,,,,
ocd-person/2a9ffeeb-e46e-4d98-8376-b07310112672,Chantel Jackson,Democratic,79,lower,Chantel,Jackson,,Jacksonc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/079/headshot/079.jpg,https://assembly.state.ny.us/mem/Chantel-Jackson,https://assembly.state.ny.us/mem/Chantel-Jackson,,,,"780 Concourse Village West; Ground Fl. Professional; Bronx, NY 10451",718-538-3829,718-588-0159,,,,,
ocd-person/5390ebc9-7fbe-4be9-91c4-b28b59f7fd2f,Charles D. Fall,Democratic,61,lower,,,,fallc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/061/headshot/061.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Charles-D-Fall,http://assembly.state.ny.us/mem/Charles-Fall;https://assembly.state.ny.us/mem/Charles-D-Fall,,,,"853 Forest Avenue; Staten Island, NY 10310",718-442-9932,,Charlesdfall,,,,
ocd-person/3bb6eebd-d57b-4592-bc52-9ce338df9ccf,Charles D. Lavine,Democratic,13,lower,Charles,Lavine,,LavineC@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/013/headshot/013.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Charles-D-Lavine,http://assembly.state.ny.us/mem/Charles-D-Lavine;https://assembly.state.ny.us/mem/Charles-D-Lavine,,,,"1 School Street; Suite 303-B; Glen Cove, NY 11542",516-676-0050,516-676-0071,CharlesLavineNY,,,57599145372,
ocd-person/35febe88-13a1-4611-b0e3-2088c719db24,Chris Burdick,Democratic,93,lower,Chris,Burdick,,burdickc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/093/headshot/093.jpg,https://assembly.state.ny.us/mem/Chris-Burdick,https://assembly.state.ny.us/mem/Chris-Burdick,,,,"100 S. Bedford Rd.; Suite 150; Mount Kisco, NY 10549",914-244-4450,,BurdickAD93,,,ChrisBurdickAD93,
ocd-person/4af5cab3-9d9c-4d27-8eda-d39dcaa74bd0,Chris Tague,Republican,102,lower,Chris,Tague,,taguec@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/102/headshot/102.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Chris-Tague,http://assembly.state.ny.us/mem/Chris-Tague;https://assembly.state.ny.us/mem/Chris-Tague,,,,"45 Five Mile Woods Rd.; Suite 3; Catskill, NY 12414",518-943-1371,518-943-0223,,,,,
ocd-person/a73679bf-ac98-4319-95b8-d226bc9aba77,Christopher S. Friend,Republican,124,lower,Christopher,Friend,,friendc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/124/headshot/124.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Christopher-S-Friend,http://assembly.state.ny.us/mem/Christopher-S-Friend;https://assembly.state.ny.us/mem/Christopher-S-Friend,,,,"1250 Schweizer Rd.; Horseheads, NY 14845",607-562-3602,607-739-1090,Friend4Assembly,,,,
ocd-person/b8a0fb1e-422b-44b7-846e-82d2998a0bf5,Clyde Vanel,Democratic,33,lower,Clyde,Vanel,,vanelc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/033/headshot/033.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Clyde-Vanel,http://assembly.state.ny.us/mem/Clyde-Vanel;https://assembly.state.ny.us/mem/Clyde-Vanel,,,,"97-01 Springfield Boulevard; Queens Village, NY 11429",718-479-2333,718-464-7128,clydevanel,,,,
ocd-person/fbec970d-aa83-4eed-b315-13363aa8b707,Colin Schmitt,Republican,99,lower,Colin,Schmitt,,schmittc@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/099/headshot/099.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Colin-Schmitt,http://assembly.state.ny.us/mem/Colin-Schmitt;https://assembly.state.ny.us/mem/Colin-Schmitt,,,,"6 Depot St.,; Suite 103; Washingtonville, NY 10992",845-469-6929,845-497-0286,colinschmitt,,,,
ocd-person/c5c492e5-7c34-4b6f-862e-185248e89f18,Cordell Cleare,Democratic,30,upper,Cordell,Cleare,,cleare@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/sd30-cleareofficialheadshot.jpg?itok=xjV5PmAM,http://www.nysenate.gov/senators-committees;https://www.nysenate.gov/senators/cordell-cleare/contact,https://www.nysenate.gov/senators/cordell-cleare/contact,,,,"163 West 125th Street;New York,, NY 10027",212-222-7315,212-678-0001,CordellCleare,,,,
ocd-person/7638e8d0-2a84-4325-bcfd-7a2e8e604077,Crystal D. Peoples-Stokes,Democratic,141,lower,Crystal,Peoples-Stokes,,PeopleC@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/141/headshot/141.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Crystal-D-Peoples-Stokes,http://assembly.state.ny.us/mem/Crystal-D-Peoples-Stokes;https://assembly.state.ny.us/mem/Crystal-D-Peoples-Stokes,,,,"425 Michigan Avenue; Buffalo, NY 14203",716-897-9714,,CPeoplesStokes,,,,
ocd-person/ae57c34e-2474-479a-87c9-6edee0bf5e3e,Dan Quart,Democratic,73,lower,Dan,Quart,,quartd@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/073/headshot/073.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Dan-Quart,http://assembly.state.ny.us/mem/Dan-Quart;https://assembly.state.ny.us/mem/Dan-Quart,,,,"353 Lexington Avenue; Suite 704; New York, NY 10016",212-605-0937,212-605-9948,AMDanQuart,,,,
ocd-person/7bb8c8bc-0238-4fd2-8dff-e5f2b2aaa92a,Daniel G. Stec,Republican,45,upper,,,,stec@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/danielg_stec.jpg?itok=iADbdWhJ,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/daniel-g-stec/contact,http://www.nysenate.gov/senators/daniel-g-stec/contact,,,,"5 Warren Street;Glens Falls,, NY 12801",518-743-0968,,danstec,,,,
ocd-person/984069b9-4c13-45cc-9917-568dc6ae9cc5,Daniel J. O'Donnell,Democratic,69,lower,Daniel,O'Donnell,,OdonnellD@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/069/headshot/069.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Daniel-J-O'Donnell,http://assembly.state.ny.us/mem/Daniel-J-O'Donnell;https://assembly.state.ny.us/mem/Daniel-J-O'Donnell,,,,"245 West 104th Street; New York, NY 10025",212-866-3970,,dannyodonnellny,,,,
ocd-person/2a13e2f5-5631-4109-95ea-f1abcd514639,Daniel Rosenthal,Democratic,27,lower,Daniel,Rosenthal,,rosenthald@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/027/headshot/027.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Daniel-Rosenthal,http://assembly.state.ny.us/mem/Daniel-Rosenthal;https://assembly.state.ny.us/mem/Daniel-Rosenthal,,,,"159-06 71st Avenue; Flushing, NY 11365",718-969-1508,718-969-8326,DanRosenthalNYC,,,,
ocd-person/440a7253-8378-4c7b-8019-27d3a16acd78,Daphne Jordan,Republican,43,upper,Daphne,Jordan,,jordan@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/jordan-hs-003.png?itok=Cy-moybT,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/daphne-jordan/contact,http://www.nysenate.gov/senators/daphne-jordan/contact,,,,"1580 Columbia Turnpike;Castleton-On-the-Hudson,, NY 12033",518-371-2751,,NYSenatorJordan,,,,
ocd-person/67c280c8-c9a5-4eff-93de-480570d6a414,David DiPietro,Republican,147,lower,David,DiPietro,,DiPietroD@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/147/headshot/147.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/David-DiPietro,http://assembly.state.ny.us/mem/David-DiPietro;https://assembly.state.ny.us/mem/David-DiPietro,,,,"411 Main St.; E. Aurora, NY 14052",716-655-0951,716-655-0970,DiPietro4NY,,,,
ocd-person/9f3ae1c5-651b-4cc8-a1ce-9e94c414a220,David G. McDonough,Republican,14,lower,David,McDonough,,mcdonoughd@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/014/headshot/014.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/David-G-McDonough,http://assembly.state.ny.us/mem/David-G-McDonough;https://assembly.state.ny.us/mem/David-G-McDonough,,,,"404 Bedford Ave.; Bellmore, NY 11710",516-409-2070,516-409-2073,,,,dave.mcdonough.710?fref=ts&ref=br_tf,
ocd-person/df0c2fdc-3cf4-4c89-849a-b62ac2d7d2d4,David I. Weprin,Democratic,24,lower,David,Weprin,,WeprinD@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/024/headshot/024.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/David-I-Weprin,http://assembly.state.ny.us/mem/David-I-Weprin;https://assembly.state.ny.us/mem/David-I-Weprin,,,,"185-06 Union Turnpike; Fresh Meadows, NY 11366",718-454-3027,718-454-3178,DavidWeprin,,,,
ocd-person/5a9c40ed-69dc-4004-b34a-cc943428f8b1,Deborah J. Glick,Democratic,66,lower,Deborah,Glick,,GlickD@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/066/headshot/066.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Deborah-J-Glick,http://assembly.state.ny.us/mem/Deborah-J-Glick;https://assembly.state.ny.us/mem/Deborah-J-Glick,,,,"853 Broadway; Suite 2007; New York, NY 10003",212-674-5153,,DeborahJGlick,,,,
ocd-person/34f326e1-6e7e-40b2-9ece-10856986cb1b,Demond Meeks,Democratic,137,lower,Demond,Meeks,,meeksd@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/137/headshot/137.jpg,https://assembly.state.ny.us/mem/Demond-Meeks,https://assembly.state.ny.us/mem/Demond-Meeks,,,,"107 Liberty Pole Way; Rochester, NY 14604",585-454-3670,,,,,,
ocd-person/572a6cbd-1091-4bee-9a51-24ccccc7dd67,Diane J. Savino,Democratic,23,upper,Diane,Savino,,Savino@nysenate.gov,,,,https://www.nysenate.gov/sites/default/files/styles/160x160/public/hs.jpg?itok=G6FGkXzp,http://www.nysenate.gov/senators-committees;http://www.nysenate.gov/senators/diane-j-savino/contact,http://www.nysenate.gov/senators/diane-j-savino/contact,,,,"2872 West 15th Street;Brooklyn,, NY 11224-2602",718-727-9406,518-426-6943,dianesavino,,,,
ocd-person/da883f7a-698b-49d6-8519-11bab87823cf,Didi Barrett,Democratic,106,lower,Didi,Barrett,,barrettd@nyassembly.gov,,,,https://assembly.state.ny.us/write/upload/member_files/106/headshot/106.jpg,http://assembly.state.ny.us/mem/?sh=email;https://assembly.state.ny.us/mem/Didi-Barrett,http://assembly.state.ny.us/mem/Didi-Barrett;https://assembly.state.ny.us/mem/Didi-Barrett,,,,"12 Raymond Ave.; Suite 105; Poughkeepsie, NY 12603",845-454-1703,845-454-2408,DidiBarrett106,,,AssemblymemberDidiBarrett,
