name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,image,party,office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,rss,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_date,confirmed_date,term_end_date,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Washington Blask,Washington,,Blask,,,,,Independent,U.S. House Massachusetts District 5,U.S. Representative,MA,Challenger,Massachusetts Congressional District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323816,,,,,https://ballotpedia.org/Washington_Blask,,2569,,,,,,ocd-division/country:us/state:ma/cd:5,,
Seth Moulton,Seth,,Moulton,,,,https://actblue-indigo-uploads.s3.amazonaws.com/uploads/list-editor/brandings/3386/document_body/background_image_url/Moulton_actblue_fullbleed.jpg,Democratic Party,U.S. House Massachusetts District 6,U.S. Representative,MA,Incumbent,Massachusetts Congressional District 6,,,Male,1978-10-24,,,,,,,team@sethmoulton.com,https://moulton.house.gov,,https://sethmoulton.com/,https://www.twitter.com/RepMoulton,,https://www.twitter.com/sethmoulton,https://www.youtube.com/channel/UC5w5qn7nj5Ljy69LTV7a_fQ,,,https://www.instagram.com/repmoulton/,,https://www.instagram.com/sethmoulton/,https://www.facebook.com/RepMoulton,https://www.facebook.com/sethwmoulton,https://www.facebook.com/SethMoulton,,,,,"PO Box 2013, Salem, MA 01970",1127 Longworth House Office Building,,(617) 209-9816,202-225-8020,,,,,,,,,,,,,78453,412632,146299,50921,,21525,https://en.wikipedia.org/wiki/Seth_Moulton,/m/0sgh587,https://ballotpedia.org/Seth_Moulton,https://api.propublica.org/congress/v1/members/M001196.json,9619,,,H4MA06090,,,ocd-division/country:us/state:ma/cd:6,,
Robert May Jr.,Robert,,May,,,Jr.,,Republican Party,U.S. House Massachusetts District 6,U.S. Representative,MA,Challenger,Massachusetts Congressional District 6,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330102,,,,,https://ballotpedia.org/Robert_May_Jr._(Massachusetts),,9619,,,,,,ocd-division/country:us/state:ma/cd:6,,
Mark Tashjian,Mark,,Tashjian,,,,,Libertarian Party,U.S. House Massachusetts District 6,U.S. Representative,MA,Challenger,Massachusetts Congressional District 6,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365748,,,,,https://ballotpedia.org/Mark_Tashjian,,9619,,,,,,ocd-division/country:us/state:ma/cd:6,,
Ayanna Pressley,Ayanna,S.,Pressley,,,,https://upload.wikimedia.org/wikipedia/commons/5/57/Rep._Ayanna_Pressley%2C_117th_Congress.jpg,Democratic Party,U.S. House Massachusetts District 7,U.S. Representative,MA,Incumbent,Massachusetts Congressional District 7,,,Female,1974-02-03,,,,,,,,https://pressley.house.gov,,https://ayannapressley.com/,https://www.twitter.com/RepPressley,,https://www.twitter.com/AyannaPressley,https://www.youtube.com/c/RepPressley,,,https://www.instagram.com/repayannapressley/,,https://www.instagram.com/ayannapressley/,https://www.facebook.com/RepAyannaPressley/,,https://www.facebook.com/ayannapressley2/,,,,,"PO Box 240912, Dorchester Center, MA 02124",1108 Longworth House Office Building,,,202-225-5111,,,,,,,,,,,,,,412782,122700,3129,,,https://en.wikipedia.org/wiki/Ayanna_Pressley,/m/0bmh9vc,https://ballotpedia.org/Ayanna_Pressley,https://api.propublica.org/congress/v1/members/P000617.json,5136,,,H8MA07032,,,ocd-division/country:us/state:ma/cd:7,,
Donnie Palmer,Donnie,Dionicio,Palmer,,,Jr.,,Republican Party,U.S. House Massachusetts District 7,U.S. Representative,MA,Challenger,Massachusetts Congressional District 7,,,Male,,,,,,,,,,,https://donniepalmerforcongress.com/,,,https://www.twitter.com/Donnieplmr,,,https://www.youtube.com/channel/UCaxiQAZUdpEUraPK7RkLF8w,,,https://www.instagram.com/donnieplmr/,,https://www.facebook.com/profile.php?id=100070758784452,https://www.facebook.com/donniepalmer4congress,,,,,,,,,,,,,,,,,,,,,,,,,15356,,,,,https://ballotpedia.org/Donnie_Palmer,,5136,,,,,,ocd-division/country:us/state:ma/cd:7,,
Stephen Lynch,Stephen,F.,Lynch,,,,https://www.stephenflynch.com/wp-content/uploads/2020/07/337613_544566242234109_1001409473_o-3.jpg,Democratic Party,U.S. House Massachusetts District 8,U.S. Representative,MA,Incumbent,Massachusetts Congressional District 8,,,Male,1955-03-31,,,,,,,info@stephenflynch.com,https://lynch.house.gov,,https://www.stephenflynch.com/,https://www.twitter.com/RepLynch,,,https://www.youtube.com/c/RepLynch,,,,,,https://www.facebook.com/repstephenlynch,,https://www.facebook.com/lynch.stephen,,,,,,2109 Rayburn House Office Building,,,202-225-8273,,,,,,,,,,,,,1000222,400249,4844,52262,,20119,https://en.wikipedia.org/wiki/Stephen_F._Lynch,/m/028vsz,https://ballotpedia.org/Stephen_Lynch,https://api.propublica.org/congress/v1/members/L000562.json,16513,,,H2MA09072,,,ocd-division/country:us/state:ma/cd:8,,
Robert Burke,Robert,G.,Burke,,,,"https://img1.wsimg.com/isteam/ip/3a8cea7f-be76-49f1-a323-910f5be848e7/1%20(9)-0002.jpg/:/cr=t:0%25,l:0%25,w:100%25,h:100%25/rs=w:2320,h:1579",Republican Party,U.S. House Massachusetts District 8,U.S. Representative,MA,Challenger,Massachusetts Congressional District 8,,,Male,,,,,,,,voteforme@Burke4business.com,,,https://burke4business.com/,,,https://www.twitter.com/BurkcoEyes,,,https://www.youtube.com/channel/UCKE8d7_aU9cTkerTmDfNeMg,,,,,,https://www.facebook.com/Burke4Congress/,,,,,,,,(800) 701-4231,,,,,,,,,,,,,,,,,369540,,,,,https://ballotpedia.org/Robert_Burke_(Massachusetts),,16513,,,,,,ocd-division/country:us/state:ma/cd:8,,
Bill Keating,Bill,,Keating,,,,http://keatingforcongress.com/wp-content/uploads/2020/09/IMG_2483.jpg,Democratic Party,U.S. House Massachusetts District 9,U.S. Representative,MA,Incumbent,Massachusetts Congressional District 9,,,Male,1952-09-06,,,,,,,info@billkeating.org,https://keating.house.gov,,https://keatingforcongress.com/,https://www.twitter.com/USRepKeating,,https://www.twitter.com/WilliamKeating,https://www.youtube.com/user/RepBillKeating,,,,,,https://www.facebook.com/USRepKeating/,,https://www.facebook.com/ElectBillKeating,,,,https://keating.house.gov/rss.xml,"P.O. Box 654, Pembroke, MA 02359",2351 Rayburn House Office Building,,(508) 591-0984,202-225-3111,,,,,,,,,,,,,61856,412435,4743,4400,,21140,https://en.wikipedia.org/wiki/Bill_Keating_(politician),/m/09v6g7c,https://ballotpedia.org/Bill_Keating,https://api.propublica.org/congress/v1/members/K000375.json,4547,,,H0MA10082,,,ocd-division/country:us/state:ma/cd:9,,
Andrea Campbell,Andrea,Joy,Campbell,,,,https://actblue-indigo-uploads.s3.amazonaws.com/uploads/list-editor/dc5d18a8-78f5-498d-953d-b77d85fcfea2-brandings/174012/document_body/background_image_url/df1d7d59-4439-4b6a-8651-d771b5fbb355-ScreenShot2022-02-01at9.29.10PM.png,Democratic Party,Attorney General of Massachusetts,Massachusetts State Attorney General,MA,Challenger,Massachusetts Statewide,,,Female,,,,,,,,info@andreacampbell.org,,,https://www.andreacampbell.org/,,,https://www.twitter.com/AndreaForAG,,,https://www.youtube.com/channel/UCnQ_ebXrYYG9pJazzJAzzQw,,,https://www.instagram.com/andreaforag/,,,https://www.facebook.com/AndreaforAG,,,,,,,,,,,,,,,,,,,,,,,,,1539,,,,,https://ballotpedia.org/Andrea_Joy_Campbell,,21091,,,,,,ocd-division/country:us/state:ma,,
James McMahon,James,R.,McMahon,,,III,https://images.squarespace-cdn.com/content/v1/59025aaf15d5dbab307f72b4/1574419062930-NI3KNPR66U17G6M9871J/mcmahon.jpg?format=1000w,Republican Party,Attorney General of Massachusetts,Massachusetts State Attorney General,MA,Challenger,Massachusetts Statewide,,,Male,,,,,,,,info@attorneyjaymcmahon.com,,,https://www.attorneyjaymcmahon.com/,,,https://www.twitter.com/attorneymcmahon,,,,,,,,,https://www.facebook.com/AttorneyJayMcMahon/,,,,,,,,,,,,,,,,,,,,,,,,,294164,,,,,https://ballotpedia.org/James_McMahon,,21091,,,,,,ocd-division/country:us/state:ma,,
Geoff Diehl,Geoff,,Diehl,,,,https://geoffdiehl.com/wp-content/uploads/2021/06/Geoff-PNG-2.png,Republican Party,Governor of Massachusetts,Massachusetts Governor,MA,Challenger,Massachusetts Statewide,,,Male,,,,,,,,info@geoffdiehl.com,,,https://geoffdiehl.com/,,,https://www.twitter.com/DiehlForMA,,,https://www.youtube.com/channel/UCeT-V0L2w3rDtdRUw5YWxHA,,,https://www.instagram.com/diehlforma/,,,https://www.facebook.com/DiehlForMA/,,,,,,,,,,,,,,,,,,,,,,,,,19317,,,https://en.wikipedia.org/wiki/Geoff_Diehl,,https://ballotpedia.org/Geoff_Diehl,,10918,,,,,,ocd-division/country:us/state:ma,,
Maura Healey,Maura,,Healey,,,,https://maurahealey.com/wp-content/uploads/meet-maura.png,Democratic Party,Governor of Massachusetts,Massachusetts Governor,MA,Challenger,Massachusetts Statewide,,,Female,,,,,,,,info@maurahealey.com,,,https://maurahealey.com/,,,https://www.twitter.com/maura_healey,,,https://www.youtube.com/channel/UCrSPSfOS6JSHM86GJv-otoQ,,,https://www.instagram.com/maura_healey/,,,https://www.facebook.com/MauraHealeyMA,,,,,"PO Box 15, Boston, MA 02137",,,,,,,,,,,,,,,,,,,,38630,,,https://en.wikipedia.org/wiki/Maura_Healey,,https://ballotpedia.org/Maura_Healey,,10918,,,,,,ocd-division/country:us/state:ma,,
Dianna Ploss,Dianna,,Ploss,,,,,Independent,Governor of Massachusetts,,MA,Challenger,Massachusetts Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342788,,,,,https://ballotpedia.org/Dianna_Ploss,,10918,,,,,,ocd-division/country:us/state:ma,,
Kevin Reed,Kevin,,Reed,,,,,Libertarian Party,Governor of Massachusetts,,MA,Challenger,Massachusetts Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363862,,,,,https://ballotpedia.org/Kevin_Reed_(Massachusetts),,10918,,,,,,ocd-division/country:us/state:ma,,
Leah Cole Allen,Leah,Cole,Allen,,,,https://leahcoleallen.com/wp-content/uploads/2022/03/IMG_8032-2.jpg,Republican Party,Lieutenant Governor of Massachusetts,Massachusetts Lieutenant Governor,MA,Challenger,Massachusetts Statewide,,,Female,,,,,,,,leah@leahcoleallen.com,,,https://leahcoleallen.com/,,,https://www.twitter.com/LeahColeAllen,,,https://www.youtube.com/channel/UC58bmwA1_ohZNvlZ2A8Cfxw,,,https://www.instagram.com/leahcoleallen/,,,https://www.facebook.com/leahcoleallen,,,,,"PO Box 174, 17 Conant St, Danvers MA 01923",,,(978) 595-2252,,,,,,,,,,,,,,,,,34167,,,https://en.wikipedia.org/wiki/Leah_Cole_Allen,,https://ballotpedia.org/Leah_Cole_Allen,,392,,,,,,ocd-division/country:us/state:ma,,
Kim Driscoll,Kim,,Driscoll,,,,,Democratic Party,Lieutenant Governor of Massachusetts,,MA,Challenger,Massachusetts Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343390,,,,,https://ballotpedia.org/Kim_Driscoll,,392,,,,,,ocd-division/country:us/state:ma,,
Diana DiZoglio,Diana,,DiZoglio,,,,"https://static.wixstatic.com/media/11228c_018da8c09af641108f35ac217d6a51e9~mv2.png/v1/fill/w_915,h_1010,al_t,q_90,enc_auto/11228c_018da8c09af641108f35ac217d6a51e9~mv2.png",Democratic Party,Massachusetts Auditor of the Commonwealth,Massachusetts State Auditor,MA,Challenger,Massachusetts Statewide,,,Female,,,,,,Diana.DiZoglio@masenate.gov,,info@dianaforma.com,,,https://www.dianaforma.com/,,,https://www.twitter.com/DianaDiZoglio,,,https://www.youtube.com/channel/UCwai6H2f8f_DtuF1zPRH69Q,,,https://www.instagram.com/ddizoglio/,,,https://www.facebook.com/Diana4MA,,,,,,,,(617) 863-6506,,,,,,,,,,,,,,,,,14484,,,https://en.wikipedia.org/wiki/Diana_DiZoglio,,https://ballotpedia.org/Diana_DiZoglio,,23910,,,,,,ocd-division/country:us/state:ma,ocd-person/ec37a070-639f-4c27-9228-33c9d38f9639,
Anthony Amore,Anthony,,Amore,,,,https://amore2022.com/wp-content/uploads/2022/02/IMG_9444-e1645716818176.jpg,Republican Party,Massachusetts Auditor of the Commonwealth,Massachusetts State Auditor,MA,Challenger,Massachusetts Statewide,,,Male,,,,,,,,info@amore2022.com,,,https://amore2022.com/,,https://www.twitter.com/anthonymamore,https://www.twitter.com/AnthonyAmore22,,,https://www.youtube.com/channel/UCt_sgnbleHE7WsyZptpxrbQ,,,https://www.instagram.com/anthony_amore22/,,https://www.facebook.com/anthony.m.amore,https://www.facebook.com/AnthonyAmoreForMA/,,,,,"138 Conant Street 2nd Floor, Beverly, MA 01915",,,,,,,,,,,,,,,,,,,,297601,,,,,https://ballotpedia.org/Anthony_Amore,,23910,,,,,,ocd-division/country:us/state:ma,,
Joseph Ferreira,Joseph,C.,Ferreira,,,,,Democratic Party,Massachusetts Governor's Council District 1,Massachusetts Executive Council Member,MA,Incumbent,Massachusetts Governor's Council 1st District,,,Male,,,,,,,,,,,https://www.joeferreirama.com/,,,,,,,,,,,https://www.facebook.com/joe.ferreira.9235,,,,,,,,,,,,,,,,,,,,,,,,,,97448,,,,,https://ballotpedia.org/Joseph_Ferreira_(Massachusetts),,32474,,,,,,ocd-division/country:us/state:ma/executive_council:1,,
Robert Jubinville,Robert,L.,Jubinville,,,,https://www.votejubinville.com/image/130012176.png,Democratic Party,Massachusetts Governor's Council District 2,Massachusetts Executive Council Member,MA,Incumbent,Massachusetts Governor's Council 2nd District,,,Male,,,,,,,,,,,https://www.votejubinville.com/,,,,,,,,,,https://www.facebook.com/bobjubinvilleMA,,,,,,,,,,,,,,,,,,,,,,,,,,,97449,,,https://en.wikipedia.org/wiki/Robert_Jubinville,,https://ballotpedia.org/Robert_Jubinville,,32475,,,,,,ocd-division/country:us/state:ma/executive_council:2,,
Christopher Iannella,Christopher,A.,Iannella,,,Jr.,https://www.iannellamummolo.com/sites/default/files/_DSC6706.jpg,Democratic Party,Massachusetts Governor's Council District 4,Massachusetts Executive Council Member,MA,Incumbent,Massachusetts Governor's Council 4th District,,,Male,,,,,,,,,,https://www.iannellamummolo.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97451,,,https://en.wikipedia.org/wiki/Christopher_Iannella_Jr.,,https://ballotpedia.org/Christopher_Iannella,,32477,,,,,,ocd-division/country:us/state:ma/executive_council:4,,
Helene MacNeal,Helene,,MacNeal,"""Teddy""",,,,Republican Party,Massachusetts Governor's Council District 4,Massachusetts Executive Council Member,MA,Challenger,Massachusetts Governor's Council 4th District,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=100006243817527,,,,,,,,,,,,,,,,,,,,,,,,,,372034,,,,,https://ballotpedia.org/Helene_MacNeal,,32477,,,,,,ocd-division/country:us/state:ma/executive_council:4,,
Eileen Duff,Eileen,R.,Duff,,,,https://images.squarespace-cdn.com/content/v1/58f7a29937c58188d412e7e3/1523858142361-B1PBONRFCWUP1WBF8YI0/457a76_31d8cd0145fc4c75b0b42bbd10873be3.jpg?format=750w,Democratic Party,Massachusetts Governor's Council District 5,Massachusetts Executive Council Member,MA,Incumbent,Massachusetts Governor's Council 5th District,,,Female,,,,,,,,info@VoteDuff.com,,,https://www.voteduff.com/,https://www.twitter.com/eileenduff,,,,,,,,,,https://www.facebook.com/eileen.duff.5,https://www.facebook.com/VoteEileenDuff/,,,,,,,,,,,,,,,,,,,,,,,,,97452,,,,,https://ballotpedia.org/Eileen_Duff,,32478,,,,,,ocd-division/country:us/state:ma/executive_council:5,,
Michael Walsh,Michael,C.,Walsh,,,,,Republican Party,Massachusetts Governor's Council District 5,Massachusetts Executive Council Member,MA,Challenger,Massachusetts Governor's Council 5th District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372039,,,,,https://ballotpedia.org/Michael_C._Walsh_(Massachusetts),,32478,,,,,,ocd-division/country:us/state:ma/executive_council:5,,
Terrence Kennedy,Terrence,W.,Kennedy,,,,,Democratic Party,Massachusetts Governor's Council District 6,Massachusetts Executive Council Member,MA,Incumbent,Massachusetts Governor's Council 6th District,,,Male,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/terrence.kennedy.9,https://www.facebook.com/profile.php?id=100057721706267,,,,,,,,,,,,,,,,,,,,,,,,,97454,,,,,https://ballotpedia.org/Terrence_Kennedy,,32479,,,,,,ocd-division/country:us/state:ma/executive_council:6,,
Paul DePalo,Paul,M.,DePalo,,,,"https://static.wixstatic.com/media/9df26d_27554750a1ca4fcc9c272cd588483c9e~mv2.jpg/v1/fill/w_1440,h_1542,al_t,q_90,usm_0.66_1.00_0.01,enc_auto/9df26d_27554750a1ca4fcc9c272cd588483c9e~mv2.jpg",Democratic Party,Massachusetts Governor's Council District 7,Massachusetts Executive Council Member,MA,Incumbent,Massachusetts Governor's Council 7th District,,,Male,,,,,,,,,,,https://www.pauldepalo.com/,https://www.twitter.com/pauldepalo,,,https://www.youtube.com/channel/UCfaXZFdj50kcBGTK-2MENcg,,,,,,,https://www.facebook.com/paulmdepalo,https://www.facebook.com/pauldepalo,,,,,,,,,,,,,,,,,,,,,,,,,303577,,,,,https://ballotpedia.org/Paul_DePalo,,32480,,,,,,ocd-division/country:us/state:ma/executive_council:7,,
