id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/650d9459-5ecd-4e1a-8a96-f061a15e0ebc,Angelo L. D'Emilia,Republican,8th Plymouth,lower,Angelo,D'Emilia,Male,Angelo.D'Emilia@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/ALD1.jpg,https://malegislature.gov/Legislators/Profile/ALD1,https://malegislature.gov/Legislators/Profile/ALD1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/ALD1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"31 Perkins Street;Bridgewater, MA 02324",508-697-2700,,,,,,
ocd-person/3b6297d5-2c8d-42a8-ba9b-bb4e8f50c0e2,Ann-Margaret Ferrante,Democratic,5th Essex,lower,Ann-Margaret,Ferrante,Female,Ann-Margaret.Ferrante@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/AMF1.jpg,https://malegislature.gov/Legislators/Profile/AMF1,https://malegislature.gov/Legislators/Profile/AMF1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/AMF1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/c59e1756-ad3e-4101-b64f-183c0abbf357,Anne M. Gobi,Democratic,"Worcester, Hampden, Hampshire and Middlesex",upper,Anne,Gobi,Female,anne.gobi@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/AMG0.jpg,https://malegislature.gov/Legislators/Profile/AMG0,https://malegislature.gov/Legislators/Profile/AMG0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/AMG0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/59aed143-c5c1-4760-ac55-eab18600c451,Antonio F. D. Cabral,Democratic,13th Bristol,lower,Antonio F.,Cabral,Male,Antonio.Cabral@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/AFC1.jpg,https://malegislature.gov/Legislators/Profile/AFC1,https://malegislature.gov/Legislators/Profile/AFC1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/AFC1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/49397268-3fc9-4c83-a385-f55be18597f4,Barry R. Finegold,Democratic,Second Essex and Middlesex,upper,,,Male,Barry.Finegold@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/BRF0.jpg,https://malegislature.gov/Legislators/Profile/BRF0,https://malegislature.gov/Legislators/Profile/BRF0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BRF0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/368c3f95-1124-4f0a-9ab5-7361cb2805d3,"Bradley H. Jones, Jr.",Republican,20th Middlesex,lower,Bradley,Jones,Male,Bradley.Jones@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/BHJ1.jpg,https://malegislature.gov/Legislators/Profile/BHJ1,https://malegislature.gov/Legislators/Profile/BHJ1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BHJ1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"249 Park Street;North Reading, MA 01864",978-664-5936,,,,,,
ocd-person/99c9c9e7-f0e3-480b-ad38-de297e6c635a,Brandy Fluker Oakley,Democratic,12th Suffolk,lower,Brandy,Fluker Oakley,,Brandy.FlukerOakley@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/BFO1.jpg,https://malegislature.gov/Legislators/Profile/BFO1,https://malegislature.gov/Legislators/Profile/BFO1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BFO1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/77994b2c-f88c-4a5f-bf9d-7abd1875d8dc,Brendan P. Crighton,Democratic,Third Essex,upper,Brendan P.,Crighton,Male,brendan.crighton@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/BPC0.jpg,https://malegislature.gov/Legislators/Profile/BPC0,https://malegislature.gov/Legislators/Profile/BPC0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BPC0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/503a0888-f086-4b52-b03c-c5293378bc51,Brian M. Ashe,Democratic,2nd Hampden,lower,Brian,Ashe,Male,Brian.Ashe@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/BMA1.jpg,https://malegislature.gov/Legislators/Profile/BMA1,https://malegislature.gov/Legislators/Profile/BMA1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BMA1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,413-754-4184,,,,,,
ocd-person/66e7c819-cd52-4034-bace-bfec476c106d,Brian W. Murray,Democratic,10th Worcester,lower,Brian,Murray,Male,Brian.Murray@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/BWM1.jpg,https://malegislature.gov/Legislators/Profile/BWM1,https://malegislature.gov/Legislators/Profile/BWM1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BWM1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"260 Main Street;Milford, MA 01257",508-473-1740,508-634-3347,,,,,
ocd-person/429f87cf-f7a1-4201-ade4-9efeb9149d03,Bruce E. Tarr,Republican,First Essex and Middlesex,upper,Bruce,Tarr,Male,Bruce.Tarr@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/BET0.jpg,https://malegislature.gov/Legislators/Profile/BET0,https://malegislature.gov/Legislators/Profile/BET0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BET0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/f81b07bd-cc43-47be-95ea-dca26f19a647,Bruce J. Ayers,Democratic,1st Norfolk,lower,Bruce,Ayers,Male,Bruce.Ayers@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/BJA1.jpg,https://malegislature.gov/Legislators/Profile/BJA1,https://malegislature.gov/Legislators/Profile/BJA1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BJA1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/b23dd64e-a05c-4fe1-8562-c29436ca79bb,Bud L. Williams,Democratic,11th Hampden,lower,Bud,Williams,Male,Bud.Williams@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/BLW1.jpg,https://malegislature.gov/Legislators/Profile/BLW1,https://malegislature.gov/Legislators/Profile/BLW1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/BLW1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,413-316-4743,,,,,,
ocd-person/c4d03c0e-713d-4195-ba23-1394f225494b,Carlos González,Democratic,10th Hampden,lower,Carlos,González,Male,Carlos.Gonzalez@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/C_G1.jpg,https://malegislature.gov/Legislators/Profile/C_G1,https://malegislature.gov/Legislators/Profile/C_G1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/C_G1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"44 Dover Street;Springfield, MA 01107",,,,,,,
ocd-person/b9a91cec-bad7-43a7-8fd2-60cd704bd7ab,Carmine Lawrence Gentile,Democratic,13th Middlesex,lower,Carmine,Gentile,Male,carmine.gentile@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CLG1.jpg,https://malegislature.gov/Legislators/Profile/CLG1,https://malegislature.gov/Legislators/Profile/CLG1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CLG1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/55824639-e627-48ad-9a3d-01b53caee00c,Carol A. Doherty,Democratic,3rd Bristol,lower,,,,carol.doherty@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CAD1.jpg,https://malegislature.gov/Legislators/Profile/CAD1,https://malegislature.gov/Legislators/Profile/CAD1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CAD1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/af41924a-7c46-4b6b-b71b-bba683c62c5f,Carole A. Fiola,Democratic,6th Bristol,lower,Carole,Fiola,Female,Carole.Fiola@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CAF1.jpg,https://malegislature.gov/Legislators/Profile/CAF1,https://malegislature.gov/Legislators/Profile/CAF1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CAF1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"441 North Main Street;2nd Floor;Fall River, MA 02720",774-322-1313,,,,,,
ocd-person/6c91e5b9-b66a-4cb4-9fe3-ff4f5f1724e3,Christina A. Minicucci,Democratic,14th Essex,lower,,,Female,christina.minicucci@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CAM2.jpg,https://malegislature.gov/Legislators/Profile/CAM1;https://malegislature.gov/Legislators/Profile/CAM2,https://malegislature.gov/Legislators/Profile/CAM1;https://malegislature.gov/Legislators/Profile/CAM2;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CAM2;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/35396516-6096-4336-ab74-80d6d8e53bcd,Christine P. Barber,Democratic,34th Middlesex,lower,Christine,Barber,Female,Christine.Barber@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CPB2.jpg,https://malegislature.gov/Legislators/Profile/CPB2,https://malegislature.gov/Legislators/Profile/CPB2;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CPB2;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/9750bdb4-4dce-4003-85ec-672185a3a5a4,Christopher Hendricks,Democratic,11th Bristol,lower,Christopher,Hendricks,Male,Chris.Hendricks@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/C_H1.jpg,https://malegislature.gov/Legislators/Profile/C_H1,https://malegislature.gov/Legislators/Profile/C_H1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/C_H1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/560c5ca3-d9b4-4c47-998c-a9baa16a8309,Christopher M. Markey,Democratic,9th Bristol,lower,Christopher,Markey,Male,Christopher.Markey@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CMM1.jpg,https://malegislature.gov/Legislators/Profile/CMM1,https://malegislature.gov/Legislators/Profile/CMM1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CMM1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/3b92fb1f-d268-40d8-8a4e-851f11fe81ff,Chynah Tyler,Democratic,7th Suffolk,lower,Chynah,Tyler,Female,Chynah.Tyler@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/C_T1.jpg,https://malegislature.gov/Legislators/Profile/C_T1,https://malegislature.gov/Legislators/Profile/C_T1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/C_T1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/456b0061-febd-4ff7-8547-42be0685526f,Cindy F. Friedman,Democratic,Fourth Middlesex,upper,Cindy F.,Friedman,Female,Cindy.Friedman@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/CFF0.jpg,https://malegislature.gov/Legislators/Profile/CFF0,https://malegislature.gov/Legislators/Profile/CFF0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CFF0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/0e38852a-52b0-4aac-8a65-fa3fc964c88e,Colleen M. Garry,Democratic,36th Middlesex,lower,Colleen,Garry,Female,Colleen.Garry@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/CMG1.jpg,https://malegislature.gov/Legislators/Profile/CMG1,https://malegislature.gov/Legislators/Profile/CMG1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CMG1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/ece82669-b6f6-4f0f-ae5d-7b238b1cd1dd,Cynthia Stone Creem,Democratic,First Middlesex and Norfolk,upper,Cynthia,Creem,Female,Cynthia.Creem@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/CSC0.jpg,https://malegislature.gov/Legislators/Profile/CSC0,https://malegislature.gov/Legislators/Profile/CSC0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/CSC0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/5f227f77-f58b-4ac6-b193-9f406bde4055,Daniel Cahill,Democratic,10th Essex,lower,Daniel,Cahill,Male,Daniel.Cahill@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DFC1.jpg,https://malegislature.gov/Legislators/Profile/DFC1,https://malegislature.gov/Legislators/Profile/DFC1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DFC1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/2990f236-cb76-4d93-af19-7792fa77290b,Daniel J. Hunt,Democratic,13th Suffolk,lower,Daniel,Hunt,Male,Daniel.Hunt@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/djh1.jpg,https://malegislature.gov/Legislators/Profile/djh1,https://malegislature.gov/Legislators/Profile/djh1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/djh1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/c0519476-08fc-44af-9114-c77d197f883d,Daniel J. Ryan,Democratic,2nd Suffolk,lower,Daniel,Ryan,Male,Dan.Ryan@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/djr1.jpg,https://malegislature.gov/Legislators/Profile/djr1,https://malegislature.gov/Legislators/Profile/djr1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/djr1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/d70e97f1-b8ec-489d-ab5a-2b7f3775ae8a,Daniel M. Donahue,Democratic,16th Worcester,lower,Daniel,Donahue,Male,Daniel.Donahue@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DMD1.jpg,https://malegislature.gov/Legislators/Profile/DMD1,https://malegislature.gov/Legislators/Profile/DMD1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DMD1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/62ebe10b-ef71-4579-a55a-3c2045916d70,Daniel R. Carey,Democratic,2nd Hampshire,lower,,,Male,daniel.carey@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DRC1.jpg,https://malegislature.gov/Legislators/Profile/DRC1,https://malegislature.gov/Legislators/Profile/DRC1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DRC1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"P.O. Box 1309;Easthampton, MA 01027",413-529-4286,,,,,,
ocd-person/5696763c-5fd6-44dd-9dce-7be56632cedd,Danielle W. Gregoire,Democratic,4th Middlesex,lower,Danielle,Gregoire,Female,Danielle.Gregoire@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DWG1.jpg,https://malegislature.gov/Legislators/Profile/DWG1,https://malegislature.gov/Legislators/Profile/DWG1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DWG1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/8f480d9c-0741-43bb-83a4-179745e1f3b2,Danillo A. Sena,Democratic,37th Middlesex,lower,,,,Danillo.Sena@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DAS1.jpg,https://malegislature.gov/Legislators/Profile/DAS1,https://malegislature.gov/Legislators/Profile/DAS1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DAS1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/f3dd7fd8-5d7f-4fa3-b2fe-910e375f2edd,David Allen Robertson,Democratic,19th Middlesex,lower,,,Male,david.robertson@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/D_R1.jpg,https://malegislature.gov/Legislators/Profile/D_R1,https://malegislature.gov/Legislators/Profile/D_R1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/D_R1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/5fde161f-7456-4006-bffd-eaf6fedc5aa3,David Biele,Democratic,4th Suffolk,lower,David,Biele,Male,David.Biele@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/D_B1.jpg,https://malegislature.gov/Legislators/Profile/D_B1,https://malegislature.gov/Legislators/Profile/D_B1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/D_B1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/cf295962-4f8d-427a-84e9-c7615ff94c8c,David F. DeCoste,Republican,5th Plymouth,lower,David,DeCoste,Male,David.DeCoste@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DFD1.jpg,https://malegislature.gov/Legislators/Profile/DFD1,https://malegislature.gov/Legislators/Profile/DFD1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DFD1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/ca659c30-e49e-420b-8213-797cfeb3c378,David Henry Argosky LeBoeuf,Democratic,17th Worcester,lower,,,Male,david.leboeuf@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DAL1.jpg,https://malegislature.gov/Legislators/Profile/DAL1,https://malegislature.gov/Legislators/Profile/DAL1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DAL1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/b601dee7-1ad1-4f36-b585-b0fb5077fd89,"David K. Muradian, Jr.",Republican,9th Worcester,lower,David,Muradian,Male,David.Muradian@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DKM1.jpg,https://malegislature.gov/Legislators/Profile/DKM1,https://malegislature.gov/Legislators/Profile/DKM1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DKM1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/51adc4d9-23d8-442f-b692-c4e4204f552e,David M. Rogers,Democratic,24th Middlesex,lower,David,Rogers,Male,Dave.Rogers@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DMR1.jpg,https://malegislature.gov/Legislators/Profile/DMR1,https://malegislature.gov/Legislators/Profile/DMR1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DMR1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/06867e5f-9de5-4cb2-a3ae-a039e890718c,David Paul Linsky,Democratic,5th Middlesex,lower,David Paul,Linsky,Male,David.Linsky@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DPL1.jpg,https://malegislature.gov/Legislators/Profile/DPL1,https://malegislature.gov/Legislators/Profile/DPL1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DPL1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/5c798735-2f95-40a6-9ef7-4cd25eb638f6,David T. Vieira,Republican,3rd Barnstable,lower,David,Vieira,Male,David.Vieira@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DTV1.jpg,https://malegislature.gov/Legislators/Profile/DTV1,https://malegislature.gov/Legislators/Profile/DTV1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DTV1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,"346 Gifford Street;Unit 3;Falmouth, MA 02540",508-548-8683,,,,,,
ocd-person/7be05b7f-d3dd-4a0f-b7d0-f29144d47f92,Denise C. Garlick,Democratic,13th Norfolk,lower,Denise,Garlick,Female,Denise.Garlick@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DCG1.jpg,https://malegislature.gov/Legislators/Profile/DCG1,https://malegislature.gov/Legislators/Profile/DCG1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DCG1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/ec37a070-639f-4c27-9228-33c9d38f9639,Diana DiZoglio,Democratic,First Essex,upper,Diana,DiZoglio,Female,Diana.DiZoglio@masenate.gov,,,,https://malegislature.gov/Legislators/Profile/170/D_D0.jpg,https://malegislature.gov/Legislators/Profile/D_D0,https://malegislature.gov/Legislators/Profile/D_D0;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/D_D0;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/e8071049-2a8d-4633-b6cb-c1f6ae83bb7a,Donald H. Wong,Republican,9th Essex,lower,Donald,Wong,Male,Donald.Wong@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DHW1.jpg,https://malegislature.gov/Legislators/Profile/DHW1,https://malegislature.gov/Legislators/Profile/DHW1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DHW1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
ocd-person/5a276629-f50a-4d9a-a54e-2c0e07f84968,"Donald R. Berthiaume, Jr.",Republican,5th Worcester,lower,Donald,Berthiaume,Male,Donald.Berthiaume@mahouse.gov,,,,https://malegislature.gov/Legislators/Profile/170/DRB1.jpg,https://malegislature.gov/Legislators/Profile/DRB1,https://malegislature.gov/Legislators/Profile/DRB1;http://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/DRB1;https://malegislature.gov/api/GeneralCourts/192/LegislativeMembers/,,,,,,,,,,,
